State,Year,Beach ID,Beach Name,County,Beach Access,Beach Owner,BeachLength (Mi),Tier,Start Latitude,Start Longitude,End Latitude,End Longitude,Waterbody Name,Waterbody Type,AdvisoryReportingFrequency(to EPA),AdvisoryReportingFrequencyUnits
MA,2021,MA367145,Half Moon,ESSEX,Public,Public,0.05,3,42.6047,-70.67715,42.60407,-70.67715,,,,
MA,2021,MA211876,Independence Park,ESSEX,Public,Public,0.12,2,42.54181,-70.87658,42.54341,-70.87575,,,,
MA,2021,MA596706,Juniper Point,ESSEX,Public,Public,0.032,2,42.53433,-70.86614,42.5339,-70.86587,,,,
MA,2021,MA924979,Kings,ESSEX,Public,Public,0.453,1,42.46203552,-70.92762908,42.465791,-70.923338,,,,
MA,2021,MA737501,Kings,ESSEX,Public,Public,0.453,2,42.465791,-70.923338,42.466506,-70.922389,,,,
MA,2021,MA565550,Kings,ESSEX,Public,Public,0.453,2,42.466506,-70.922389,42.46679545,-70.92183177,,,,
MA,2021,MA984037,Kings,ESSEX,Public,Public,0.157,2,42.46678,-70.92182,42.46795,-70.91734,,,,
MA,2021,MA544995,Kings (DCR),ESSEX,Public,Public,0.453,1,42.46204,-70.92763,42.4668,-70.92183,,,,
MA,2021,MA168573,Kings South,ESSEX,null,,0.109,,42.46773227,-70.92013091,42.46702691,-70.92186379,Atlantic Ocean,Open Coast,,
MA,2021,MA374356,Little Neck,ESSEX,Private,Private,0.041,2,42.69391,-70.79353,42.694,-70.79276,,,,
MA,2021,MA459366,Long - Gloucester,ESSEX,Public,Public,0.38,3,42.62672,-70.6201,42.63091,-70.61567,,,,
MA,2021,MA955202,Long - North,ESSEX,Public,Public,0.23,3,42.63091,-70.61567,42.63273,-70.61196,,,,
MA,2021,MA050037,Lynch Park,ESSEX,Public,Public,0.066,2,42.54496,-70.86055,42.54565,-70.85966,,,,
MA,2021,MA434583,Lynn (DCR - DUPR),ESSEX,null,,0.375,,42.46025131,-70.93201835,42.45611652,-70.93574824,Atlantic Ocean,Open Coast,,
MA,2021,MA469313,Mackey,ESSEX,Public,Public,0.01,2,42.49641788,-70.88697831,42.49618906,-70.88726966,Atlantic Ocean,Open Coast,,
MA,2021,MA291320,Magnolia,ESSEX,Public,Public,0.417,2,42.57583,-70.72243,42.5757,-70.71519,,,,
MA,2021,MA578584,Magnolia,ESSEX,Public,Public,0.417,2,,,,,,,,
MA,2021,MA284847,Magnolia,ESSEX,Public,Public,0.417,2,42.57548745,-70.71567115,42.57548834,-70.72201541,,,,
MA,2021,MA523876,Manchester Bath & Tennis,ESSEX,null,,0,,,,,,Atlantic Ocean,Open Coast,,
MA,2021,MA218585,Mingo,ESSEX,Public,Public,0.105,2,42.55008,-70.84121,42.55072,-70.83935,,,,
MA,2021,MA503638,Nahant Beach,ESSEX,Public,Public,1.35,2,42.44098,-70.938854,42.437105,-70.936611,,,,
MA,2021,MA272297,Nahant Beach,ESSEX,Public,Public,1.35,2,42.456096,-70.935862,42.450426,-70.937571,,,,
MA,2021,MA203203,Nahant Beach,ESSEX,Public,Public,1.35,2,42.450426,-70.937571,42.446138,-70.938389,,,,
MA,2021,MA211183,Nahant Beach,ESSEX,Public,Public,1.35,2,42.446138,-70.938389,42.44098,-70.938854,,,,
MA,2021,MA898442,Nahant Beach (DCR),ESSEX,Public,Public,1.35,2,42.46027,-70.93188,42.43712,-70.93669,,,,
MA,2021,MA129557,Naugus Head,ESSEX,null,,0,,,,,,Atlantic Ocean,Open Coast,,
MA,2021,MA951037,Niles,ESSEX,Public,Public,0.176,2,42.5985,-70.65568,42.59621,-70.6542,,,,
MA,2021,MA625295,Obear Park,ESSEX,Public,Public,0.035,2,42.54548,-70.90122,42.54524,-70.90065,,,,
MA,2021,MA336945,Ocean Avenue,ESSEX,Public,Public,0.016,2,42.50886,-70.88763,42.50869,-70.88743,,,,
MA,2021,MA796562,Old Garden,ESSEX,Public,Public,0.088,3,42.65849,-70.60785,42.65846,-70.60624,,,,
MA,2021,MA351168,Osgood,ESSEX,Private,Private,0.035,2,42.50401,-70.88639,42.50352,-70.88655,,,,
MA,2021,MA461000,PEARCE LAKE,ESSEX,null,,0.5,,,,,,Pearce Lake,,,
MA,2021,MA697580,PECKHAM POND,ESSEX,null,,0.25,,,,,,Pecham Pond,,,
MA,2021,MA349626,Pavilion Beach,ESSEX,Public,Public,0.18,2,42.60882,-70.66509,42.60983,-70.66831,,,,
MA,2021,MA186288,Pavillion,ESSEX,Public,Public,0.197,3,42.70016,-70.79191,42.6974,-70.79157,,,,
MA,2021,MA297887,Pavillion,ESSEX,null,,0.197,,,,,,Atlantic Ocean,Open Coast,,
MA,2021,MA631341,Pebble,ESSEX,Public,Public,0.227,3,42.63534,-70.60288,42.63594,-70.59857,,,,
MA,2021,MA774596,Phillips,ESSEX,Public,Public,0.91,2,42.47827,-70.87981,42.46672,-70.88783,,,,
MA,2021,MA041233,Pickman,ESSEX,null,,0.029,,42.4945167,-70.88939872,42.49397512,-70.89008822,Atlantic Ocean,Open Coast,,
MA,2021,MA895787,Plum Cove,ESSEX,Public,Public,0.083,2,42.67357,-70.6643,42.67426,-70.6632,,,,
MA,2021,MA219242,Plum Island,ESSEX,null,,1.425,3,42.81086,-70.80888,42.7903,-70.80657,,,,
MA,2021,MA996290,Plum Island,ESSEX,Public,Public,0.941,,,,,,Atlantic Ocean,Open Coast,,
MA,2021,MA772916,Plum Island - 55th St.,ESSEX,Public,Public,0.15,2,42.81083,-70.80882,42.81294,-70.8089,,,,
MA,2021,MA772199,Plum Island - end of island 1,ESSEX,Public,Public,0.18,2,42.81294,-70.8089,42.81477,-70.80993,,,,
MA,2021,MA284631,Plum Island - end of island 2,ESSEX,Public,Public,0.45,2,42.81477,-70.80993,42.81787,-70.8174,,,,
MA,2021,MA267840,Plum Island Point,ESSEX,Public,Public,0.16,2,42.81787,-70.8174,42.81685,-70.81982,,,,
MA,2021,MA524106,Preston,ESSEX,Public,Public,0.032,2,42.47827,-70.87981,42.47869,-70.87955,,,,
MA,2021,MA530831,Rice,ESSEX,Public,Public,0.068,2,,,,,,,,
MA,2021,MA235405,Rice's,ESSEX,Public,Public,0.068,2,42.5468,-70.8584,42.54689,-70.85712,,,,
MA,2021,MA593182,Riverhead,ESSEX,null,,0,,,,,,Atlantic Ocean,Open Coast,,
MA,2021,MA276795,Salisbury Beach Star of the Sea (DCR),ESSEX,Public,Public,2.05,2,42.87215,-70.81621,42.8425,-70.81571,,,,
MA,2021,MA822629,"Salisbury Beach, Main (DCR)",ESSEX,Public,Public,1.43,2,42.8425,-70.81571,42.82181,-70.81215,,,,
MA,2021,MA675341,Sandy Beach,ESSEX,Public,Public,0.036,,42.55527605,-70.91712153,42.55595817,-70.91789954,Atlantic Ocean,Open Coast,,
MA,2021,MA802515,Sandy Beach,ESSEX,null,,0.036,2,42.5552,-70.91901,42.55481,-70.91858,,,,
MA,2021,MA130081,Sandy Point,ESSEX,Public,Public,0.031,2,42.5401,-70.87793,42.54053,-70.87772,,,,
MA,2021,MA053694,Short,ESSEX,Public,Public,0.516,2,42.43371,-70.93457,42.42809,-70.92894,,,,
MA,2021,MA755479,Singing,ESSEX,Public,Public,0.445,2,42.56563,-70.763,42.57047,-70.75799,,,,
MA,2021,MA418548,Singing - 1,ESSEX,Public,Public,0.22,2,42.57018601,-70.75790912,42.56556937,-70.76267647,Atlantic Ocean,Open Coast,,
MA,2021,MA786792,Singing - Right of Parking,ESSEX,Public,Public,0.22,2,,,,,Atlantic Ocean,Open Coast,,
MA,2021,MA461193,Stacey,ESSEX,null,,0,,,,,,Atlantic Ocean,Open Coast,,
MA,2021,MA717532,Steep Hill,ESSEX,Public,Private,0.545,3,42.6925,-70.7898,42.69099,-70.77952,,,,
MA,2021,MA026091,Steps,ESSEX,Public,Public,0.034,2,42.53336,-70.86981,42.53357,-70.8692,,,,
MA,2021,MA852444,Stramski,ESSEX,Public,Public,0.01,2,42.51432,-70.86594,42.51438,-70.86576,,,,
MA,2021,MA065933,Sunset Road,ESSEX,Public,Public,0.004,2,42.50984033,-70.87013873,42.51003473,-70.86994684,,,,
MA,2021,MA858920,Tuck's Point,ESSEX,Public,Public,0.029,2,42.56699,-70.77877,42.56718,-70.77831,,,,
MA,2021,MA541879,Tudor,ESSEX,Public,Public,0.217,2,42.424,-70.92192,42.42335,-70.91805,,,,
MA,2021,MA744975,Village Street,ESSEX,Public,Public,0.002,2,42.50576689,-70.87383308,42.50580908,-70.87362403,,,,
MA,2021,MA579607,Waikiki Beach (Winter Island),ESSEX,Public,Public,0.111,2,42.52905,-70.86776,42.52754,-70.86733,,,,
MA,2021,MA739950,West,ESSEX,Public,Private,0.141,2,42.56095,-70.80567,42.56172,-70.80326,,,,
MA,2021,MA452184,West Manchester,ESSEX,Public,Public,0.063,2,42.56481,-70.78688,42.56543,-70.78608,,,,
MA,2021,MA594434,Whales,ESSEX,Public,Public,0.081,2,42.46354,-70.90603,42.46372,-70.90451,,,,
MA,2021,MA719545,White,ESSEX,Public,Public,0.14,2,42.57687,-70.73752,42.57626,-70.7352,,,,
MA,2021,MA460485,Willow Avenue,ESSEX,Public,Public,0.038,2,42.51043,-70.88819,42.50987,-70.88813,,,,
MA,2021,MA637345,Willows Pier,ESSEX,Public,Public,0.046,2,42.53614,-70.86804,42.53566,-70.86744,,,,
MA,2021,MA737218,Wingaersheek,ESSEX,Public,Public,0.3,2,42.65372,-70.68992,42.65122,-70.68567,,,,
MA,2021,MA265036,Woodbury,ESSEX,Public,Public,0.067,2,42.547,-70.86285,42.54658,-70.86166,,,,
MA,2021,MA515068,SANDY BEACH,MIDDLESEX,null,,0.5,,,,,,Unknown,,,
MA,2021,MA567204,40th Pole,NANTUCKET,Public,Public,1.39,2,41.2946,-70.2022,41.2939,-70.1775,,,,
MA,2021,MA432928,40th Pole 2,NANTUCKET,Public,Public,1.16,2,41.29427549,-70.18477889,41.29413087,-70.18284591,Atlantic Ocean,Open Coast,,
MA,2021,MA306577,Children's,NANTUCKET,Public,Public,0.055,2,41.28704,-70.09708,41.28784,-70.09711,,,,
MA,2021,MA111763,Cisco,NANTUCKET,Public,Public,0.05,2,41.25162,-70.15284,41.25134,-70.15195,,,,
MA,2021,MA378039,Cliffside Beach,NANTUCKET,Public,Public,0.056,3,41.29651,-70.10692,41.29621,-70.10777,,,,
MA,2021,MA192073,Cliffside Beach Club,NANTUCKET,Private,Private,0.056,2,41.29582,-70.10938,41.29621,-70.10777,,,,
MA,2021,MA845437,Dionis,NANTUCKET,Public,Public,0.179,2,41.29363,-70.1534,41.29367,-70.14996,,,,
MA,2021,MA255405,Jetties,NANTUCKET,Public,Public,0.149,2,41.29651,-70.10692,41.29759,-70.10445,,,,
MA,2021,MA549298,Madaket,NANTUCKET,Public,Public,0.033,2,41.27008,-70.20376,41.26987,-70.20318,,,,
MA,2021,MA624472,Miacomet,NANTUCKET,Public,Public,0.139,2,41.24336,-70.12021,41.24277,-70.11765,,,,
MA,2021,MA873736,Sconset,NANTUCKET,Public,Public,0.01,3,41.26101,-69.96286,41.26088,-69.96292,,,,
MA,2021,MA621677,Sconset 2,NANTUCKET,Public,Public,0,2,41.26415898,-69.96042283,41.2635538,-69.96075531,Atlantic Ocean,Open Coast,,
MA,2021,MA470596,Sewerbeds,NANTUCKET,Public,Public,0.82,2,41.24279,-70.11766,41.24053,-70.1022,,,,
MA,2021,MA178514,Surfside 1,NANTUCKET,Public,Public,0.018,2,41.24265,-70.09456,41.24274,-70.09424,,,,
MA,2021,MA742110,Surfside 2,NANTUCKET,Public,Public,0.261,2,41.2448,-70.07836,41.24463,-70.07334,,,,
MA,2021,MA833853,Warren's Landing,NANTUCKET,Public,Public,0.046,2,41.28723,-70.19228,41.28659,-70.19201,,,,
MA,2021,MA621151,Warren's Landing,NANTUCKET,Public,Public,0.046,3,,,,,,,,
MA,2021,MA538359,Washing Pond,NANTUCKET,Public,Public,0.044,2,41.29382,-70.13841,41.29384,-70.13756,,,,
MA,2021,MA398852,Washington Street,NANTUCKET,Public,Public,0.018,2,41.28011,-70.09367,41.27993,-70.09343,,,,
MA,2021,MA250771,Wauwinet Bayside,NANTUCKET,Private,Private,0.09,2,41.32631,-70.00055,41.32746,-69.99984,,,,
MA,2021,MA290666,Wauwinet Oceanside,NANTUCKET,Private,Private,0.07,2,41.33048,-69.99483,41.32956,-69.99414,,,,
MA,2021,MA316039,Avalon,NORFOLK,Public,Public,0.125,2,42.24838,-70.97397,42.24771,-70.97173,,,,
MA,2021,MA749708,Black Rock,NORFOLK,Public,Public,0.11,2,42.26459,-70.82624,42.26382,-70.8245,,,,
MA,2021,MA035626,Broady (Baker),NORFOLK,Public,Public,0.027,2,42.25728,-70.97196,42.25704,-70.97155,,,,
MA,2021,MA100769,Chikatawbot,NORFOLK,Public,Public,0.055,2,42.26563,-70.99033,42.26507,-70.98961,,,,
MA,2021,MA133692,Delano Ave.,NORFOLK,Public,Public,0.007,2,42.25857,-70.97942,42.25856,-70.97953,,,,
MA,2021,MA866757,Edgewater,NORFOLK,Public,Public,0.589,2,42.26909,-70.95042,42.26119,-70.95092,,,,
MA,2021,MA141196,George E. Lane,NORFOLK,Public,Public,0.288,2,42.25243,-70.94253,42.25385,-70.93736,,,,
MA,2021,MA666875,Germantown Firestation,NORFOLK,Public,Public,0.248,2,42.25134,-70.96007,42.25422,-70.95777,,,,
MA,2021,MA763335,HOUGHTONS POND,NORFOLK,null,,0.07,,,,,,Houghtons Pond,,,
MA,2021,MA681484,Heron,NORFOLK,Public,Public,0.421,2,42.26485,-70.97949,42.26395,-70.97201,,,,
MA,2021,MA182811,Little Harbor,NORFOLK,Public,Public,0.02,2,42.25249427,-70.7949397,42.25242599,-70.79530917,Atlantic Ocean,Open Coast,,
MA,2021,MA300950,Merrymount,NORFOLK,Public,Public,0.156,2,42.26616,-70.99662,42.26593,-70.99408,,,,
MA,2021,MA640314,Mound,NORFOLK,Public,Public,0.146,2,42.25328,-70.97717,42.2514,-70.97636,,,,
MA,2021,MA743318,Nickerson,NORFOLK,Public,Public,0.028,2,42.30215,-71.01324,42.30175,-71.01331,,,,
MA,2021,MA342299,Orchard Street,NORFOLK,Public,Public,0.071,2,42.29889,-71.00572,42.29787,-71.00598,,,,
MA,2021,MA524306,POST ISLAND (HERON) BEACH,NORFOLK,null,,0.06,,,,,,Quincy Bay,,,
MA,2021,MA930792,Parkhurst,NORFOLK,Public,Public,0.286,2,42.27103,-70.95687,42.27396,-70.95311,,,,
MA,2021,MA421691,Rhoda,NORFOLK,Public,Public,0.019,2,42.26095,-70.96165,42.26119,-70.96147,,,,
MA,2021,MA102019,Sandy Beach,NORFOLK,Public,Private,0.216,2,42.25776,-70.80212,42.25581,-70.79916,,,,
MA,2021,MA140455,Sandy Cove,NORFOLK,Private,Private,0.158,2,42.25010632,-70.79046628,42.25010632,-70.79046628,,,,
MA,2021,MA193995,Smith Beach,NORFOLK,Public,Public,0.105,2,42.23027,-70.96223,42.22876,-70.96208,,,,
MA,2021,MA014813,WHITMANS POND BEACH (LAKE STREET BEACH),NORFOLK,null,,0.1,,,,,,Whitmans Pond,,,
MA,2021,MA901313,Wessagusett (Old Wessagussett),NORFOLK,Public,Public,0.169,2,42.2502,-70.94698,42.25148,-70.94449,,,,
MA,2021,MA776747,Wollaston (DCR - DUPR),NORFOLK,null,,1.888,,42.28475689,-71.01995256,42.26658671,-70.99604771,Atlantic Ocean,Open Coast,,
MA,2021,MA957964,Wollaston @ Channing Street (DCR),NORFOLK,Public,Public,0.28,1,42.28012,-71.01575,42.2777,-71.0114,,,,
MA,2021,MA203090,Wollaston @ Milton Street (DCR),NORFOLK,Public,Public,0.4,1,42.28476,-71.01995,42.28012,-71.01575,,,,
MA,2021,MA562850,Wollaston @ Rice Road (DCR),NORFOLK,Public,Public,0.89,1,42.27584,-71.00579,42.26659,-70.99605,,,,
MA,2021,MA715607,Wollaston @ Sachem Street (DCR),NORFOLK,Public,Public,0.32,1,42.2777,-71.0114,42.27584,-71.00579,,,,
MA,2021,MA665375,Yacht Club,NORFOLK,Private,Private,0.036,2,,,,,,,,
MA,2021,MA644600, Peddocks Island (DCR),PLYMOUTH,Public,Public,0.1,2,42.29838,-70.92822,42.29927,-70.92714,,,,
MA,2021,MA136039,A Street Bay Side,PLYMOUTH,Public,Public,0.089,2,42.29242,-70.88423,42.2913,-70.88349,,,,
MA,2021,MA510998,A Street Ocean,PLYMOUTH,Public,Public,0.767,2,42.29852,-70.87964,42.2885,-70.87312,,,,
MA,2021,MA547633,Antassawomak East,PLYMOUTH,Public,Private,0.04,2,41.62804,-70.80427,41.62844,-70.80378,,,,
MA,2021,MA106692,Antassawomak West,PLYMOUTH,Public,Private,0.03,2,41.62601,-70.80665,41.62626,-70.80617,,,,
MA,2021,MA827678,Atlantic Street,PLYMOUTH,null,,0,,,,,,Atlantic Ocean,Open Coast,,
MA,2021,MA808045,Aucoot,PLYMOUTH,Private,Private,0.033,2,41.6661,-70.7622,41.6675,-70.7619,,,,
MA,2021,MA750934,Avenue B,PLYMOUTH,null,,0.087,,41.65303386,-70.7605031,41.65308778,-70.75886851,Atlantic Ocean,Open Coast,,
MA,2021,MA697743,Bassings Beach,PLYMOUTH,Public,Public,0.18,2,42.23999,-70.78839,42.24166,-70.7856,,,,
MA,2021,MA974521,Bay Road,PLYMOUTH,null,,0.151,,41.65169191,-70.76262456,41.65303386,-70.7605031,Atlantic Ocean,Open Coast,,
MA,2021,MA940328,Bay Street,PLYMOUTH,null,,0.047,,41.7377155,-70.64456495,41.73821148,-70.64525835,Atlantic Ocean,Open Coast,,
MA,2021,MA289097,Bayside,PLYMOUTH,null,,0.028,,41.74134978,-70.69930017,41.74158391,-70.70000867,Atlantic Ocean,Open Coast,,
MA,2021,MA201918,Belair,PLYMOUTH,Private,Private,0.015,2,42.26215,-70.90752,42.26233,-70.90737,,,,
MA,2021,MA461389,Beverly Yacht,PLYMOUTH,Private,Private,0.009,2,41.70343,-70.75942,41.70342,-70.75927,,,,
MA,2021,MA528364,Bluefish Cove Beach,PLYMOUTH,Public,Public,0.163,2,42.08019,-70.64106,42.07882,-70.64337,,,,
MA,2021,MA725124,Brant Beach,PLYMOUTH,Public,Private,0.07,2,41.62463,-70.83254,41.62505,-70.83136,,,,
MA,2021,MA352004,Brant Rock,PLYMOUTH,Public,Public,0.328,2,42.09435,-70.64695,42.09141,-70.64221,,,,
MA,2021,MA489151,Briarwood,PLYMOUTH,Public,Public,0.41,2,41.7339,-70.7421,41.73868,-70.74491,,,,
MA,2021,MA678179,Bumkin Isle,PLYMOUTH,null,,0,,,,,,Atlantic Ocean,Open Coast,,
MA,2021,MA415134,Cannonville Association,PLYMOUTH,null,,0.046,,41.65688461,-70.80491338,41.65648815,-70.80429267,Atlantic Ocean,Open Coast,,
MA,2021,MA925761,Center Hill Road,PLYMOUTH,Public,Public,0.52,2,,,,,,,,
MA,2021,MA645963,Cliff Road,PLYMOUTH,null,,0.005,,42.25930893,-70.85374238,42.25935413,-70.8534365,Atlantic Ocean,Open Coast,,
MA,2021,MA366260,Converse Point,PLYMOUTH,Public,Public,0.021,2,41.67309,-70.74479,41.6728,-70.74465,,,,
MA,2021,MA219864,Crescent,PLYMOUTH,Private,Private,0.204,2,41.65195,-70.78387,41.6511,-70.7785,,,,
MA,2021,MA594150,Darcy's,PLYMOUTH,Public,Public,0.118,2,42.30436,-70.91808,42.30396,-70.9159,,,,
MA,2021,MA357380,Dexter Lane,PLYMOUTH,Private,Private,0.007,2,41.72489,-70.73214,41.72487,-70.732,,,,
MA,2021,MA653169,Duxbury Beach @ Bath House,PLYMOUTH,Public,Public,2.75,2,42.06085,-70.64721,42.02746,-70.62146,,,,
MA,2021,MA672768,East Boulevard,PLYMOUTH,Public,Public,0.112,2,41.74513,-70.65651,41.74417,-70.65506,,,,
MA,2021,MA335584,Edgewater,PLYMOUTH,Public,Public,0.104,2,42.27615,-70.87193,42.27573,-70.87366,,,,
MA,2021,MA629499,Egypt,PLYMOUTH,Public,Public,0.22,2,42.22207,-70.74904,42.21986,-70.74603,,,,
MA,2021,MA874495,Fieldston,PLYMOUTH,Public,Public,0.38,2,42.11097,-70.6667,42.10647,-70.66239,,,,
MA,2021,MA557719,Forbes,PLYMOUTH,Private,Private,0.028,2,41.74169,-70.69964,41.74139,-70.69931,,,,
MA,2021,MA551959,Gray's,PLYMOUTH,Public,Public,0.065,2,41.98747,-70.69943,41.98664,-70.69884,,,,
MA,2021,MA972511,Great Neck,PLYMOUTH,null,,4.125,,41.69469728,-70.67086702,41.71445633,-70.65328419,Atlantic Ocean,Open Coast,,
MA,2021,MA736369,Green Harbor,PLYMOUTH,Public,Public,0.477,2,42.07829,-70.64517,42.07229,-70.64861,,,,
MA,2021,MA329112,Gunrock,PLYMOUTH,Public,Public,0.175,3,42.26731,-70.84238,42.26794,-70.8394,,,,
MA,2021,MA333479,Hamilton Beach,PLYMOUTH,Private,Private,0.36,2,41.74182,-70.71172,41.7444,-70.70954,,,,
MA,2021,MA399923,Hampton Circle,PLYMOUTH,Public,Public,0.02,2,,,,,,,,
MA,2021,MA595760,Harbor 3,PLYMOUTH,null,,0.007,,41.66728924,-70.76056926,41.66729097,-70.76077825,Atlantic Ocean,Open Coast,,
MA,2021,MA927258,Harbor Beach 1 (North),PLYMOUTH,Public,Private,0.005,2,41.67024,-70.75968,41.67018,-70.75964,,,,
MA,2021,MA504494,Harbor Beach 2 (South),PLYMOUTH,Public,Private,0.022,2,41.66852,-70.75812,41.66827,-70.75792,,,,
MA,2021,MA858637,Hardin Hill,PLYMOUTH,null,,0,,,,,,Atlantic Ocean,Open Coast,,
MA,2021,MA165550,Helen Street,PLYMOUTH,Public,Public,0.15,2,42.3044319,-70.92256742,42.3059574,-70.91999205,Atlantic Ocean,Open Coast,,
MA,2021,MA476242,Hingham Town Beach,PLYMOUTH,Public,Public,0.218,2,42.24851,-70.88885,42.24624,-70.88607,,,,
MA,2021,MA253972,Holly Woods 1,PLYMOUTH,Private,Private,0.04,2,41.66041,-70.75825,41.65992,-70.7584,,,,
MA,2021,MA339863,Holly Woods 2,PLYMOUTH,Private,Private,0.05,2,41.65992,-70.7584,41.6592,-70.75855,,,,
MA,2021,MA334782,Howard,PLYMOUTH,null,,0.132,,41.62752627,-70.82573744,41.62629754,-70.82745266,Atlantic Ocean,Open Coast,,
MA,2021,MA567507,Howlands Landing,PLYMOUTH,null,,0,,,,,,Atlantic Ocean,Open Coast,,
MA,2021,MA530387,Humarock,PLYMOUTH,Public,Public,2.634,2,42.16006,-70.70417,42.12616,-70.68044,,,,
MA,2021,MA844254,Indian Mound Beach,PLYMOUTH,Private,Private,0.24,2,41.7605,-70.63026,41.7573,-70.62947,,,,
MA,2021,MA449473,Island Creek,PLYMOUTH,null,,0,,,,,,Atlantic Ocean,Open Coast,,
MA,2021,MA536987,Island Wharf,PLYMOUTH,Public,Public,0.03,2,41.70519,-70.76115,41.70478,-70.76103,,,,
MA,2021,MA641378,Island Wharf,PLYMOUTH,null,,0,,,,,,Atlantic Ocean,Open Coast,,
MA,2021,MA566757,James Ave.,PLYMOUTH,Public,Public,0.25,3,42.30065,-70.90754,42.30246,-70.90448,,,,
MA,2021,MA266766,Kenberma,PLYMOUTH,Public,Public,0.411,3,42.28856,-70.87302,42.28329,-70.86921,,,,
MA,2021,MA982021,Kimball,PLYMOUTH,Private,Private,0.024,2,42.26166,-70.91196,42.26154,-70.91151,,,,
MA,2021,MA989630,Landing Road,PLYMOUTH,Public,Public,0.025,2,42.01254,-70.70001,42.01276,-70.69962,,,,
MA,2021,MA170657,Leisure Shores,PLYMOUTH,Private,Private,0.14,2,41.62857,-70.8244,41.62856,-70.82179,,,,
MA,2021,MA390968,Little Harbor,PLYMOUTH,Public,Public,0.404,2,41.72876,-70.68022,41.72583,-70.6735,,,,
MA,2021,MA334824,Maple Street,PLYMOUTH,null,,0.003,,41.74004019,-70.64792821,41.74011864,-70.64816123,Atlantic Ocean,Open Coast,,
MA,2021,MA697913,Martin's Cove,PLYMOUTH,Private,Private,0.01,2,42.25466,-70.87612,42.25478,-70.87604,,,,
MA,2021,MA343140,Mattapoisett Land Trust,PLYMOUTH,null,,0.14,,41.62675832,-70.81303886,41.62822309,-70.81488472,Atlantic Ocean,Open Coast,,
MA,2021,MA758031,Mattapoisett Shores Association,PLYMOUTH,Private,Private,0.168,2,41.63917,-70.8031,41.63686,-70.80243,,,,
MA,2021,MA201719,Mattapoisett Town Beach,PLYMOUTH,Public,Public,0.104,2,41.6578,-70.80969,41.65826,-70.80795,,,,
MA,2021,MA560717,Melville,PLYMOUTH,null,,0.018,,42.25819844,-70.89682805,42.25776817,-70.89660028,Atlantic Ocean,Open Coast,,
MA,2021,MA148482,Minot,PLYMOUTH,Public,Public,0.511,2,42.24168,-70.76193,42.23471,-70.75973,,,,
MA,2021,MA388986,Nantasket,PLYMOUTH,Public,Public,1.26,2,42.280583,-70.8666,42.267726,-70.849713,,,,
MA,2021,MA833667,Nantasket,PLYMOUTH,Public,Public,1.26,2,42.280583,-70.866611,42.267726,-70.849713,,,,
MA,2021,MA104582,Nantasket,PLYMOUTH,Public,Public,1.26,2,42.28058,-70.866611,42.267726,-70.849713,,,,
MA,2021,MA135071,Nantasket,PLYMOUTH,Public,Public,1.26,2,42.280583,-70.866611,42.267726,-70.849713,,,,
MA,2021,MA871019,Nantasket (DCR),PLYMOUTH,Public,Public,1.26,2,42.28058,-70.86661,42.26773,-70.84971,,,,
MA,2021,MA241045,Ned's Point,PLYMOUTH,Public,Private,0.142,2,41.65118,-70.79629,41.65129,-70.79428,,,,
MA,2021,MA535581,Nelson Street,PLYMOUTH,Public,Public,0.178,2,41.97051448,-70.67444157,41.96809484,-70.67246942,,,,
MA,2021,MA613695,Newport,PLYMOUTH,Public,Public,0.319,2,42.28595,-70.88075,42.28198,-70.87922,,,,
MA,2021,MA172225,North,PLYMOUTH,Private,Private,0.104,2,42.26138,-70.89994,42.2618,-70.89804,,,,
MA,2021,MA182407,North Boulevard,PLYMOUTH,Public,Public,0.132,2,41.74803,-70.65929,41.74704,-70.65752,,,,
MA,2021,MA944848,Oakdale Avenue,PLYMOUTH,Public,Public,0.012,2,41.71926,-70.75861,41.71908,-70.75864,,,,
MA,2021,MA684125,Onset,PLYMOUTH,Public,Public,0.622,2,41.73845,-70.66392,41.74233,-70.65415,,,,
MA,2021,MA149359,Otis,PLYMOUTH,Public,Public,0.08,2,,,,,,,,
MA,2021,MA652407,Parkwood,PLYMOUTH,Public,Public,0.383,2,41.74795,-70.70198,41.74376,-70.70465,,,,
MA,2021,MA346018,Peases Point I (East),PLYMOUTH,Private,Private,0.224,2,41.65758,-70.75775,41.65439,-70.75768,,,,
MA,2021,MA281585,Peases Point II (West),PLYMOUTH,Private,Private,0.087,2,41.65311,-70.76051,41.6534,-70.75889,,,,
MA,2021,MA454803,Peggotty,PLYMOUTH,Public,Public,0.142,2,42.18958,-70.71802,42.18777,-70.71921,,,,
MA,2021,MA157474,Pico,PLYMOUTH,Private,Private,0.05,2,41.65264734,-70.78926772,41.65223048,-70.7881669,Atlantic Ocean,Open Coast,,
MA,2021,MA767879,Pinehurst,PLYMOUTH,Public,Public,0.023,2,41.7458,-70.71061,41.74574,-70.71018,,,,
MA,2021,MA870041,Piney Point,PLYMOUTH,Private,Private,0.201,2,41.69119,-70.71657,41.68892,-70.71876,,,,
MA,2021,MA176070,Planting Island,PLYMOUTH,Public,Public,0.178,2,41.68924,-70.73333,41.68853,-70.73003,,,,
MA,2021,MA193670,Planting Island Beach,PLYMOUTH,null,,0,,,,,,Atlantic Ocean,Open Coast,,
